# Time: 0.0815557
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,0.125,0,0,0.1,
